"","OID","URBAN_CENTER","TYPE_I_ROADS","SLOPE","PROTEC_AREAS","PRECIPITATION","ELEVATION","DRAINS","NDVI"
"493",493,14859.9365234375,18547.693359375,19.4257068634033,0,91.75,660,313.209197998047,0.340312451124191
"494",494,15403.4443359375,16701.380859375,17.4387245178223,0,98.1666641235352,400,342.052612304687,0.18841552734375
"495",495,7195.06103515625,19358.18359375,21.0916023254395,764.852905273438,109.75,757,174.928558349609,0.265534728765488
"496",496,2434.62524414062,7168.49365234375,2.37990188598633,8009.775390625,94,263,254.558441162109,0.155276343226433
"497",497,11831.416015625,8234.0029296875,15.1597261428833,890.449340820313,79.4166641235352,304,1092.01647949219,0.146789863705635
"498",498,4519.5576171875,8017.18798828125,39.3140258789062,8076.2431640625,117.833335876465,1031,2126.40551757812,0.210161194205284
"499",499,8193.515625,4188.09033203125,1.88184177875519,3644.72216796875,87.3333358764648,191,67.0820388793945,0.150338053703308
"500",500,3453.25927734375,17456.41796875,24.079460144043,2023.38830566406,105,745,1462.94226074219,0.293481111526489
"501",501,361.247833251953,14279.6533203125,3.03257441520691,3280.30493164063,100.25,450,0,0.34639897942543
"502",502,2686.80102539063,2853.78686523437,11.6528043746948,6625.31494140625,83.4166641235352,324,30,0.171071663498878
"503",503,3488.26611328125,3085.77392578125,27.4513187408447,6480,84.9166641235352,721,1248.87951660156,0.149182707071304
"504",504,16428.6640625,18805.3828125,43.0747261047363,0,96.1666641235352,709,429.534637451172,0.279105514287949
"505",505,16384.50390625,18162.119140625,11.7387275695801,0,104.083335876465,631,700.357055664063,0.19780832529068
"506",506,2769.27783203125,3939.26391601562,3.56708407402039,11207.078125,84,195,169.705627441406,0.156842678785324
"507",507,1350.33325195313,1961.73388671875,2.37973880767822,12838.107421875,89.5,176,2047.48620605469,0.142619952559471
"508",508,3079.49682617188,4087.27294921875,25.9498672485352,7999.8251953125,95.4166641235352,461,360,0.197957396507263
"509",509,2423.32421875,2737.07861328125,20.9215602874756,7566.30712890625,88.1666641235352,524,218.403289794922,0.0954285711050034
"510",510,11323.95703125,20027.353515625,33.672004699707,0,136.41667175293,1001,530.754150390625,0.314051240682602
"511",511,2678.24560546875,2300.82592773438,27.3283653259277,7111.58203125,81.5833358764649,436,785.175109863281,0.165998548269272
"512",512,1848.3505859375,2528.73486328125,0,7779.203125,81.8333358764648,302,960,0.178783714771271
"513",513,7709.12451171875,17493.6015625,35.2168998718262,0,122.083335876465,1102,816.088256835937,0.184174031019211
"514",514,14860.75390625,13461.9794921875,22.4777526855469,0,96.0833358764648,427,150,0.289219319820404
"515",515,16925.982421875,19363.01953125,25.3210887908936,0,98.75,961,150,0.333827376365662
"516",516,8430.2138671875,6153.51123046875,2.66019606590271,2229.91040039062,91,205,189.736663818359,0.242797330021858
"517",517,4273.2890625,16680.02734375,2.3796534538269,1260.35705566406,109.75,706,180,0.303899675607681
"518",518,1612.76159667969,4365.798828125,1.88167905807495,11371.54296875,100.5,182,836.779541015625,0.191393241286278
"519",519,6064.23095703125,5161.5693359375,2.37964105606079,6016.92626953125,87.5,183,342.052612304687,0.147737205028534
"520",520,516.139526367188,853.81494140625,5.37439441680908,13561.1943359375,98.5,160,1268.89721679688,0.144876331090927
"521",521,2646.12915039062,9663.958984375,18.671314239502,6393.6611328125,93.0833358764648,678,1585.18139648438,0.262618750333786
"522",522,3287.02001953125,8945.4345703125,32.9416885375977,7103.47802734375,102.833335876465,764,924.17529296875,0.237030744552612
"523",523,1730.66467285156,11168.787109375,2.6600923538208,4853.69970703125,89.75,420,408.044128417969,-0.00579884042963386
"524",524,2457.98706054688,3710.79516601562,0,9470.5966796875,98.5,343,84.8528137207031,0.20230008661747
"525",525,9167.638671875,8779.7548828125,18.3890609741211,420,95.1666641235352,280,384.187469482422,0.217457219958305
"526",526,4637.2080078125,5967.28564453125,24.5654563903809,9996.484375,105.166664123535,465,1953.45849609375,0.211052119731903
"527",527,13884.556640625,13745.1083984375,18.3890781402588,0,96.25,614,780,0.294388294219971
"528",528,17049.29296875,17093.18359375,28.4583282470703,0,97.9166641235352,837,870,0.359013497829437
"529",529,11665.6806640625,11289.7294921875,5.93114137649536,0,90.5,396,67.0820388793945,0.295202016830444
"530",530,0,3772.9697265625,0,10549.1708984375,93.0833358764648,212,1070.79406738281,0.139365062117577
"531",531,6884.330078125,7063.2001953125,7.57814502716064,3086.5029296875,87.4166641235352,195,1745.42260742188,0.288446635007858
"532",532,474.341644287109,4234.57177734375,4.52365589141846,11340.0400390625,98.1666641235352,189,123.693168640137,0.20400907099247
"533",533,3198.20263671875,11176.1171875,4.75070142745972,4848.6904296875,93.9166641235352,372,67.0820388793945,-0.00583775062114
"534",534,3770.10620117187,9670.4755859375,29.3078117370605,6311.2041015625,91.6666641235352,583,807.217468261719,0.192218199372292
"535",535,4604.48681640625,5044.373046875,12.8475666046143,7083.8759765625,95.9166641235352,204,976.729248046875,0.138396427035332
"536",536,1015.13543701172,961.873168945312,0.841673731803894,10441.0771484375,92.75,151,429.534637451172,0.173737600445747
"537",537,1417.95629882813,2885.3076171875,4.28399133682251,13417.01171875,91.9166641235352,173,870,0.371670961380005
"538",538,2181.55908203125,2402.998046875,3.46633505821228,9202.2275390625,97.75,150,536.656311035156,0.142438814043999
"539",539,6537.31591796875,14401.125,26.5016040802002,0,120.833335876465,1196,335.410186767578,0.221003547310829
"540",540,5948.5546875,13887.8935546875,28.3763694763184,0,125.916664123535,988,551.543273925781,0.300492972135544
"541",541,10675.4482421875,13152.357421875,10.8119630813599,0,97.5,937,674.166137695313,0.236176490783691
"542",542,6633.3251953125,14713.2490234375,24.0402011871338,0,118.916664123535,1076,1103.08654785156,0.172902077436447
"543",543,5987.537109375,9671.2197265625,18.3871593475342,1570.63684082031,97.5,447,1272.79223632813,0.196101263165474
"544",544,930,1764.65295410156,1.8814309835434,11304.26953125,93.3333358764648,211,512.640197753906,0.24317193031311
"545",545,11994.9365234375,14117.2236328125,32.8781051635742,0,101.833335876465,877,313.209197998047,0.250035285949707
"546",546,6236.0322265625,7496.21923828125,6.10437917709351,9061.8876953125,92.25,324,218.403289794922,0.170649841427803
"547",547,3348.86547851562,8281.84765625,10.4295682907105,3804.79956054688,83,205,60,0.340384840965271
"548",548,5834.59521484375,13746.4833984375,9.43621158599854,108.166542053223,111.083335876465,901,1001.29913330078,0.195563957095146
"549",549,2505.67358398437,3453.12890625,0.841607093811035,7846.3046875,97.4166641235352,166,1666.28332519531,0.153973981738091
"550",550,4080.88232421875,5102.20556640625,9.21621513366699,11925.7451171875,88.25,334,785.175109863281,0.191237151622772
"551",551,5718.05029296875,12078.4189453125,35.2810211181641,2700,94.75,816,450,0.200031027197838
"552",552,150,254.558441162109,5.10597515106201,12182.3642578125,93.5833358764648,165,84.8528137207031,0.426968604326248
"553",553,1021.76318359375,737.902404785156,3.36274027824402,13770.359375,102,184,174.928558349609,0.333948045969009
"554",554,4901.0302734375,13523.845703125,10.0647573471069,483.735473632813,109.25,826,60,0.261231899261475
"555",555,550.726806640625,632.850708007813,2.65960478782654,14154.310546875,99.3333358764648,181,67.0820388793945,0.355338424444199
"556",556,5992.5703125,7018.205078125,9.75564861297607,10751.9345703125,93.3333358764648,339,1143.54711914063,0.182114735245705
"557",557,4459.82080078125,5177.58642578125,1.68277490139008,12930.556640625,95.4166641235352,537,67.0820388793945,0.251204580068588
"558",558,5963.966796875,14262.97265625,14.8974161148071,90,120.916664123535,973,30,0.243807688355446
"559",559,0,787.464294433594,4.28348684310913,13706.552734375,88.3333358764648,199,1295.5693359375,0.189917638897896
"560",560,10143.4609375,14616.2822265625,33.2028961181641,0,114.083335876465,1281,702.922485351563,0.145025745034218
"561",561,6401.89013671875,12182.6962890625,11.7354640960693,5366.982421875,100,443,1236.931640625,0.202339187264442
"562",562,10719.072265625,14730.763671875,39.4813194274902,0,110.333335876465,917,210,0.195881873369217
"563",563,3035.341796875,5344.04345703125,5.37329530715942,5979.7158203125,96.0833358764648,237,1884.51586914063,0.158092796802521
"564",564,4353.619140625,12171.6103515625,21.196720123291,977.189819335938,108,757,212.132034301758,0.202695250511169
"565",565,590.931457519531,1171.53747558594,1.88125240802765,13617.8193359375,92.9166641235352,202,1958.97937011719,0.288002133369446
"566",566,2375.87890625,5953.091796875,17.2163715362549,5466.671875,93.6666641235352,377,1501.19946289062,0.132504761219025
"567",567,4647.6767578125,13431.6943359375,26.9784278869629,108.166542053223,113.583335876465,937,127.279220581055,0.223172664642334
"568",568,1410.31909179688,1489.46301269531,4.20054769515991,10379.5234375,88.8333358764649,164,457.930114746094,0.249500215053558
"569",569,4506.99462890625,5008.921875,0,13775.7177734375,91.5833358764649,452,123.693168640137,0.179269835352898
"570",570,5987.537109375,6759.126953125,7.71232461929321,11550.583984375,92.5833358764649,386,1276.32287597656,0.135066404938698
"571",571,1540.55187988281,1482.1943359375,3.36256670951843,13821.634765625,87.75,207,3073.49975585937,0.171952039003372
"572",572,6476.10986328125,12826.4296875,33.626579284668,0,102.166664123535,788,268.328155517578,0.282585650682449
"573",573,3891.79907226562,10349.6953125,8.35615921020508,3406.02416992188,99.1666641235352,596,1236.931640625,0.191987529397011
"574",574,8078.52685546875,14149.22265625,15.7771549224854,0,110.416664123535,1504,218.403289794922,0.249975442886353
"575",575,3185.2314453125,11024.5,29.3536224365234,1958.2900390625,106,675,150,0.18733985722065
"576",576,6972.9833984375,10693.8955078125,7.57639837265015,7392.0634765625,92.9166641235352,418,268.328155517578,0.186182990670204
"577",577,3150.14282226563,11006.1162109375,31.6779499053955,201.246124267578,117.833335876465,908,536.656311035156,0.29570072889328
"578",578,7128.646484375,5760.078125,0,12179.2978515625,90,376,2289.65063476562,0.181244358420372
"579",579,5421.29150390625,9312.6201171875,20.4996223449707,8868.8955078125,106.916664123535,667,2124.92358398437,0.248163938522339
"580",580,1331.54040527344,5046.513671875,0.841473877429962,6763.7861328125,85.5,179,84.8528137207031,0.201717361807823
"581",581,1752.36987304688,3131.66088867187,6.10322189331055,8909.5458984375,93.5833358764648,164,174.928558349609,0.111038066446781
"582",582,6860.2333984375,15549.9873046875,27.3190441131592,0,107.083335876465,1253,926.120971679688,0.330979913473129
"583",583,750,5736.20068359375,4.20004367828369,6145.388671875,104,190,210,0.192563310265541
"584",584,1135.64953613281,9735.5888671875,5.30694484710693,3321.74658203125,93.6666641235352,273,429.534637451172,0.251149892807007
"585",585,6003.673828125,7827.9306640625,39.7205619812012,10395.8544921875,101.333335876465,705,3193.13330078125,0.198935076594353
"586",586,6799.154296875,2450.65307617187,6.75300788879395,15797.69921875,92.3333358764648,231,590.931457519531,0.148314386606216
"587",587,1783.92822265625,852.76025390625,2.37880825996399,13678.158203125,94.5,186,2452.30493164062,0.206898853182793
"588",588,2458.17016601563,11870.48828125,13.8312892913818,870,104.583335876465,559,30,0.3411945104599
"589",589,7568.56640625,2863.86108398437,3.36210632324219,15060.6279296875,93.9166641235352,235,1303.87878417969,0.188345208764076
"590",590,1556.53466796875,10759.33984375,17.5556221008301,2482.94189453125,96.3333358764649,385,271.661560058594,0.200346738100052
"591",591,1500.29992675781,8278.3154296875,9.50624179840088,2406.36645507813,100.333335876465,540,90,0.166918814182282
"592",592,8403.53515625,12497.439453125,22.5582447052002,0,120.833335876465,1063,60,0.273608297109604
"593",593,1328.49536132813,7440,7.10364866256714,5628.5791015625,100.833335876465,442,742.158996582031,0.148446097970009
"594",594,7595.689453125,16020.3935546875,17.5911407470703,0,107.083335876465,1434,600,0.326634049415588
"595",595,6252.96728515625,5537.662109375,20.7577877044678,12522.3681640625,91.6666641235352,432,2364.4873046875,0.13139021396637
"596",596,6279.25146484375,11597.435546875,17.8542041778564,0,118.166664123535,971,330,0.201249435544014
"597",597,192.093734741211,6601.431640625,2.65907216072083,5179.5849609375,94.6666641235352,209,94.8683319091797,0.176223829388618
"598",598,2241.98583984375,11300.7255859375,31.1966438293457,2147.04443359375,92.5833358764649,560,457.930114746094,0.239707618951797
"599",599,3136.82958984375,931.933471679688,0.841421484947205,13746.5810546875,95.4166641235352,187,2530.3359375,0.152709364891052
"600",600,1051.712890625,4615.322265625,0.841411709785461,7860.05712890625,97.5,176,664.078308105469,0.0821204632520676
"601",601,4532.78076171875,8077.07861328125,34.8566093444824,10038.5751953125,97.8333358764649,729,3517.17211914062,0.237059757113457
"602",602,1860.24194335938,2280.78930664062,0.841409087181091,12303.7314453125,98.4166641235352,181,1336.60021972656,0.199417248368263
"603",603,2012.46118164062,10126.5439453125,12.6619243621826,3507.81982421875,97.75,316,680.147033691406,0.163321495056152
"604",604,6811.05712890625,2078.89404296875,4.89465761184692,15823.65625,91.6666641235352,219,660.681457519531,0.156618803739548
"605",605,3804.68139648437,254.558441162109,2.52278232574463,14281.638671875,99.6666641235352,198,2271.49731445312,0.222978845238686
"606",606,4148.794921875,8472.5439453125,28.7552680969238,8909.94921875,108.416664123535,923,2763.421875,0.194997563958168
"607",607,1860,6489.5068359375,9.50582790374756,7097.7744140625,94.3333358764648,395,2032.26477050781,0.130916804075241
"608",608,3245.689453125,9307.013671875,5.37209415435791,484.664825439453,116.166664123535,822,0,0.351010471582413
"609",609,1068.26965332031,3126.0517578125,4.74900436401367,11498.80859375,93.6666641235352,177,530.754150390625,0.282119572162628
"610",610,998.598999023437,8448.1298828125,13.994649887085,2388.91186523437,110.833335876465,718,192.093734741211,0.253136843442917
"611",611,1824.33544921875,6891.9736328125,1.88084363937378,4962.7109375,94.4166641235352,211,403.608734130859,0.121111407876015
"612",612,4544.5791015625,13925.4619140625,37.9744911193848,0,113.5,1281,547.448608398438,0.293457627296448
"613",613,2539.3896484375,6732.44384765625,1.88081979751587,5222.7578125,95.8333358764648,203,1110.4052734375,0.13107705116272
"614",614,1086.64624023438,3132.09204101563,3.46506500244141,11578.3681640625,93.6666641235352,183,450,0.123750917613506
"615",615,0,8686.748046875,3.46504688262939,3187.63232421875,97.4166641235352,269,180,0.222246170043945
"616",616,1986.57995605469,5533.76025390625,3.36183714866638,7992.9033203125,92.75,179,123.693168640137,0.197423964738846
"617",617,524.78564453125,3672.39697265625,2.52264928817749,10947.328125,95.25,183,0,0.265110492706299
"618",618,3629.00805664062,3860.80297851562,2.52252173423767,14285.8603515625,101,249,1922.10827636719,0.184272795915604
"619",619,3678.396484375,7448.8251953125,24.2044563293457,2093.3466796875,118.083335876465,1084,120,0.173054382205009
"620",620,4281.1796875,7903.220703125,6.75207567214966,1214.90734863281,116.416664123535,822,150,0.245574459433556
"621",621,9964.3818359375,10586.4296875,42.4197540283203,0,NA,1097,1623.88427734375,0.161559090018272
"622",622,9172.9384765625,10148.783203125,8.98742580413818,0,124.666664123535,990,990,0.202632024884224
"623",623,2579.65112304687,6345.5498046875,20.896936416626,4094.53295898437,116,713,630.7138671875,0.258520573377609
"624",624,931.933471679688,9258.2939453125,3.361656665802,2537.9716796875,95.9166641235352,269,1314.87646484375,0.202177822589874
"625",625,560.446228027344,4128.46240234375,7.71017742156982,7133.82080078125,94.4166641235352,375,615.548522949219,0.140671208500862
"626",626,1623.60705566406,3691.95068359375,2.52240991592407,10840.9638671875,78.8333358764649,187,152.970581054688,0.130207434296608
"627",627,2971.06030273437,11994.486328125,26.0179843902588,825.408996582031,97,408,30,0.224805548787117
"628",628,5008.921875,13958.2880859375,42.1094589233398,284.60498046875,106,768,268.328155517578,0.301863759756088
"629",629,1248.51916503906,6116.61669921875,4.28195524215698,8462.4462890625,90,191,174.928558349609,0.327687948942184
"630",630,3238.05493164062,9570.046875,2.65850591659546,3776.90356445312,92.4166641235352,217,108.166542053223,0.182896211743355
"631",631,3669.57763671875,942.019104003906,7.10208225250244,15914.37109375,98.5833358764648,218,1650,0.19785575568676
"632",632,3399.67651367188,3862.55102539062,12.2322292327881,6734.248046875,96.8333358764648,533,331.36083984375,0.252516835927963
"633",633,3338.63745117187,11699.384765625,3.46449208259583,800.499816894531,89.3333358764648,298,60,0.184808537364006
"634",634,6556.4931640625,5976.02734375,20.8948612213135,2827.64916992187,109.333335876465,696,1950,0.237346902489662
"635",635,8189.12060546875,9814.2197265625,9.32262802124023,308.868896484375,120.083335876465,900,30,0.317038148641586
"636",636,1413.82458496094,2795.80053710937,6.75118541717529,13759.8330078125,87.3333358764648,251,180,0.178004249930382
"637",637,2915.56176757812,10172.8310546875,2.52218127250671,3002.39892578125,93,223,740.9453125,0.155844151973724
"638",638,5473.00634765625,14463.7646484375,30.566743850708,0,98.4166641235352,836,595.482971191406,0.0883425623178482
"639",639,1087.47412109375,2340,1.88044476509094,14412.994140625,87.3333358764648,245,420,0.155487701296806
"640",640,2934.02465820312,11847.9873046875,2.52216267585754,1758.01025390625,86.75,277,270,0.199818924069405
"641",641,7513.7275390625,9080.2919921875,30.054313659668,0,133.66667175293,1009,420,0.194830656051636
"642",642,6543.095703125,5642.87158203125,0,3387.87548828125,113.25,653,1142.36596679688,0.18754506111145
"643",643,3514.10009765625,3571.13427734375,11.0832176208496,5254.11279296875,107.916664123535,506,618.4658203125,0.208930686116219
"644",644,8442.001953125,17343.658203125,16.2093925476074,0,110.166664123535,1515,295.465728759766,0.261478185653687
"645",645,1797.24792480469,1652.45275878906,18.0564002990723,12091.5263671875,101.166664123535,305,1772.28662109375,0.174487054347992
"646",646,7581.69482421875,7746.33447265625,22.5522441864014,488.364624023438,126.416664123535,667,768.374938964844,0.241955175995827
"647",647,4207.38623046875,1484.92419433594,0,13436.9189453125,82.75,197,2965.29931640625,0.227286890149117
"648",648,5208.69482421875,14261.5849609375,34.0917472839355,0,96.1666641235352,604,722.495666503906,0.159204229712486
"649",649,7723.470703125,16706.12109375,35.2214050292969,0,113.416664123535,1349,192.093734741211,0.161971196532249
"650",650,1360.62487792969,11406.51171875,1.88039517402649,2622.55590820312,93.25,247,697.7822265625,0.185399681329727
"651",651,2268.126953125,12706.7265625,4.28146409988403,1966.54516601563,86.6666641235352,294,161.554946899414,0.218894258141518
"652",652,3144.13745117188,1650,1.68196547031403,13721.3193359375,86.1666641235352,199,2562.67431640625,0.215759262442589
"653",653,794.292114257813,1724.673828125,5.30513477325439,16646,84.75,227,960,0.172043010592461
"654",654,2863.86108398437,5144.80322265625,1.88035953044891,9230.64453125,81.0833358764648,192,1167.30456542969,0.167261049151421
"655",655,1183.76513671875,1231.46252441406,0.841156840324402,9482.8955078125,97.0833358764648,305,364.965759277344,0.257556051015854
"656",656,1415.09716796875,1530,11.5282955169678,8578.63671875,98,341,30,0.20944632589817
"657",657,4507.99267578125,3687.56005859375,4.74778175354004,11086.248046875,85.4166641235352,188,644.127319335938,0.169175788760185
"658",658,1209.33862304688,1243.10095214844,2.37797546386719,16053.3642578125,89,218,67.0820388793945,0.223275378346443
"659",659,5790.31103515625,9042.6982421875,19.5500068664551,400.249908447266,NA,847,67.0820388793945,0.287542194128036
"660",660,6658.9189453125,15709.60546875,20.1703968048096,0,100.583335876465,496,30,0.265045493841171
"661",661,1884.03820800781,1336.60021972656,2.37790536880493,14582.3759765625,81.4166641235352,201,1292.43957519531,0.192377552390099
"662",662,2423.32421875,768.960327148438,16.3057098388672,11471.0283203125,98,314,1020,0.167306870222092
"663",663,416.773315429688,509.116882324219,2.65822553634644,16946.787109375,87.75,215,436.806579589844,0.159871518611908
"664",664,9858.3671875,18816.123046875,53.2671165466309,0,109.833335876465,1223,90,0.401427865028381
"665",665,0,5719.38818359375,3.36086344718933,6105.93994140625,83,206,1530,0.266193270683289
"666",666,2659.19165039063,2418.30517578125,1.88027811050415,13367.9208984375,85.5,197,2039.33813476563,0.21627639234066
"667",667,240,364.965759277344,5.62468004226685,10137.380859375,98.5,309,523.927490234375,0.178245410323143
"668",668,0,169.705627441406,5.37039709091187,17089.28515625,84.4166641235352,213,1134.0634765625,0.130153700709343
"669",669,4902.49951171875,3456.25512695312,13.9904479980469,4200.96435546875,101.833335876465,488,417.851654052734,0.199677467346191
"670",670,894.986022949219,13266.8193359375,1.88028216362,3030.59399414062,97.4166641235352,282,268.328155517578,0.248141393065453
"671",671,2906.44116210937,931.450500488281,0,13168.359375,96.5,253,1103.90222167969,0.139429807662964
"672",672,4033.96826171875,3917.95874023438,1.18942332267761,11710.9951171875,84.9166641235352,190,1988.61755371094,0.200376361608505
"673",673,1830.9833984375,1481.890625,24.0609912872314,12139.1435546875,100.25,353,1697.05627441406,0.15497063100338
"674",674,3181.98046875,655.209899902344,6.54108572006226,15677.7197265625,89.4166641235352,229,1574.35705566406,0.15122489631176
"675",675,0,134.164077758789,2.37774229049683,17354.94140625,87.5,207,1050,0.176769614219666
"676",676,3087.0859375,4883.64599609375,0,10973.6865234375,84.5,187,1825.07531738281,0.167043745517731
"677",677,192.093734741211,804.984497070313,3.02997756004333,11428.1494140625,100.25,303,218.403289794922,0.174054637551308
"678",678,60,1266.05688476563,0,15676.6865234375,86.6666641235352,201,417.851654052734,0.236961841583252
"679",679,0,488.364624023438,0,16694.8046875,81.0833358764648,206,1234.38244628906,0.157827317714691
"680",680,2571.08935546875,3351.68603515625,3.36072516441345,12974.0205078125,89.5833358764648,196,1682.40893554688,0.128786951303482
"681",681,4519.7568359375,5845.767578125,12.9409618377686,1167.30456542969,110.833335876465,721,2135.064453125,0.293878734111786
"682",682,1301.46069335938,3770.58349609375,1.8800995349884,5193.5537109375,92.75,213,1816.17724609375,0.269807606935501
"683",683,11615.7353515625,20594.294921875,19.4088478088379,0,NA,1317,323.109893798828,0.384264081716537
"684",684,1824.33544921875,12861.7451171875,4.74719762802124,3289.7568359375,105.166664123535,333,573.149169921875,0.190773740410805
"685",685,2886.2431640625,13413.6240234375,20.1677913665771,2961.95874023438,99.6666641235352,415,566.038879394531,0.211219236254692
"686",686,1653.26953125,8193.900390625,5.36991214752197,0,91.25,275,1408.72277832031,0.272305637598038
"687",687,4776.03369140625,4431.580078125,12.6562585830688,2520.71411132812,107.583335876465,554,2526.59838867187,0.251769155263901
"688",688,1682.40893554688,2675.55590820312,2.37763428688049,14261.7421875,104,233,1341.64074707031,0.155443415045738
"689",689,8434.482421875,19176.1015625,30.6156482696533,0,106.166664123535,1413,420,0.331135153770447
"690",690,247.386337280273,234.307495117188,0,15800.3193359375,98.8333358764649,199,1302.49755859375,0.173902004957199
"691",691,3860.6865234375,14166.9267578125,15.6049575805664,2194.92602539062,104.333335876465,410,228.473190307617,0.190866962075233
"692",692,2481.31005859375,8188.40625,39.706169128418,3218.95947265625,117,690,42.4264068603516,NA
"693",693,2911.39135742187,6802.1318359375,4.74698305130005,2131.90063476562,124.833335876465,828,1440.62487792969,0.158932521939278
"694",694,774.209289550781,3667.49243164063,2.37751889228821,16320.44140625,95,221,1168.46057128906,0.138471722602844
"695",695,3918.9921875,4774.14892578125,11.727876663208,2830.9892578125,111.083335876465,581,1954.37963867188,0.195582330226898
"696",696,4039.4306640625,3734.6083984375,11.8692417144775,3721.08862304687,109,643,1441.56164550781,0.266743212938309
"697",697,4060.54174804688,1959.208984375,2.6576452255249,12003.037109375,85.0833358764649,189,234.307495117188,0.164344802498817
"698",698,3250.26147460937,3628.01586914062,6.74914407730103,4440.1015625,107.083335876465,482,751.7978515625,0.238496005535126
"699",699,910.93359375,4819.1806640625,1.8799090385437,16358.9150390625,103.416664123535,225,421.070068359375,0.262557327747345
"700",700,3259.93872070313,3140.70043945312,18.9797172546387,4632.06201171875,107.666664123535,505,818.840637207031,0.156082719564438
"701",701,1260.35705566406,1594.52185058594,3.36027908325195,6960,95.5,203,351.140991210938,0.256470590829849
"702",702,305.941162109375,4752.13623046875,2.3774311542511,782.304260253906,103.5,246,150,0.324467331171036
"703",703,993.629699707031,1853.21337890625,9.31979465484619,4224.03857421875,96.0833358764648,224,84.8528137207031,0.294402927160263
"704",704,1524.10632324219,7587.6875,9.31958198547363,5460.08251953125,118.666664123535,593,182.482879638672,0.201635986566544
"705",705,3743.63452148437,4045.55322265625,32.1109848022461,11463.3369140625,109.5,476,3367.62524414062,0.178628012537956
"706",706,2928.49780273438,4014.7353515625,5.86639261245728,4649.51611328125,111.916664123535,520,161.554946899414,0.18509441614151
"707",707,2278.61791992187,8213.6474609375,4.74647426605225,6096.4990234375,117.75,555,189.736663818359,NA
"708",708,1083.74353027344,1462.63464355469,4.5194673538208,16313.4912109375,94.6666641235352,191,2024.05529785156,0.195886597037315
"709",709,2630.43725585938,3600,25.0832500457764,5289.28173828125,107.833335876465,535,391.152130126953,0.165501356124878
"710",710,2001.24963378906,6585.39306640625,2.37727808952332,0,99.9166641235352,284,30,0.205248802900314
"711",711,2441.82299804687,3778.0947265625,0,17349.49609375,101,211,2344.802734375,0.167162358760834
"712",712,3211.26147460937,2259.77880859375,1.68143284320831,8294.3896484375,110,475,1991.10522460938,0.171906352043152
"713",713,8667.560546875,17220,24.2393627166748,0,108.583335876465,966,417.851654052734,0.264008700847626
"714",714,1366.23571777344,2550,6.74863576889038,6333.69580078125,100.25,387,150,0.148557126522064
"715",715,3730.6298828125,3462.369140625,8.34988880157471,13994.57421875,103.916664123535,230,3609.11352539062,0.132981613278389
"716",716,5066.537109375,3288.66235351563,26.6390399932861,9930.408203125,114.583335876465,616,3314.83032226562,0.172032281756401
"717",717,3755.15649414062,611.88232421875,0,9330.193359375,85.5833358764648,198,127.279220581055,0.184222802519798
"718",718,834.086303710938,3811.77124023437,2.37719035148621,16962.287109375,95.4166641235352,190,123.693168640137,0.153547689318657
"719",719,782.304260253906,1594.23962402344,4.7461895942688,4226.70068359375,102.166664123535,234,1770,0.174582213163376
"720",720,3944.62915039062,420,4.19719886779785,10215.693359375,91.0833358764648,196,456.946380615234,0.178958401083946
"721",721,1890.9521484375,6906.84423828125,18.7187080383301,7103.41455078125,115.666664123535,641,900.499877929687,0.191155552864075
"722",722,2394.36840820313,1951.61474609375,2.37710762023926,14832.5654296875,96.75,190,676.830871582031,0.159394204616547
"723",723,3182.97021484375,3319.30712890625,16.2031497955322,9274.2705078125,100.833335876465,623,2589.9228515625,0.182890594005585
"724",724,6046.693359375,10349.6953125,13.986289024353,3245.689453125,98.9166641235352,444,216.333084106445,0.203269526362419
"725",725,3766.1650390625,2444.77001953125,1.8796728849411,16970.05859375,99.5,204,3531.60009765625,0.213237404823303
"726",726,1935.40698242188,2779.658203125,11.7256717681885,4113.93994140625,100.166664123535,325,816.088256835937,0.186710745096207
"727",727,0,885.889404296875,9.02039527893066,7781.5166015625,98.1666641235352,351,774.209289550781,0.182955801486969
"728",728,7862.74755859375,14221.392578125,24.4981422424316,1722.84643554688,108.833335876465,959,591.692504882812,0.222690597176552
"729",729,4276.8681640625,1966.54516601563,2.37707757949829,16663.83203125,95.25,203,3972.02709960938,0.174061194062233
"730",730,7299.37646484375,11565.6904296875,25.6343784332275,4208.7763671875,107.833335876465,498,42.4264068603516,0.338540196418762
"731",731,9120.7890625,15777.26171875,16.4355525970459,323.109893798828,105.166664123535,1136,1710.26318359375,0.300133109092712
"732",732,1797.24792480469,2133.37768554688,5.03236675262451,7020.06396484375,100.75,224,1797.24792480469,0.178133204579353
"733",733,4164.81689453125,2310.19482421875,0,16342.181640625,98.9166641235352,197,4125.736328125,0.201057478785515
"734",734,5910,5053.01904296875,3.35963821411133,12340.21484375,106.166664123535,272,5843.8427734375,0.243124589323997
"735",735,2087.53442382812,2551.58764648437,10.9254608154297,8184.28369140625,102.083335876465,359,2295.93115234375,0.172045707702637
"736",736,3918.41796875,6078.83203125,17.962760925293,2254.99438476562,101.583335876465,435,827.586853027344,0.20536170899868
"737",737,6354.478515625,10157.55859375,27.1781635284424,3345.10083007812,101.5,674,108.166542053223,0.25877246260643
"738",738,4967.7861328125,6516.70166015625,2.37698721885681,15422.36328125,93.3333358764648,187,3895.95947265625,0.246571451425552
